Continent,Species Distribution,Order,FAMILY,Genus,Species,synonyms,Common,LogMass (g),Combined.Mass (g),Mass Reference,Mass Status,Status ,"Time of extinction (LP 125-75; EP 30-50; TP 15-10; Holocene 10-1; historical <1+EW; future = CR,EN,VU; future2 = that plus NT)",Last Occurance (kybp),IUCN Redlist status,Year Assessed,trophic,trophic ref,habitat mode,MOMv5 vs. MSW3,LAB.COMMENTS.2016,Taxonomy Ref,TO.DO
AUS,,Diprotodontia,Macropodidae,Macropus,dorsalis,,Black-striped Wallaby,4.051,11250,59,valid,extant,, ,LC,2008,Graze,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Macropodidae,Macropus,eugenii,,"Tammar Wallaby, Tamar Wallaby",3.813,6500,59,valid,extant,, ,LC,2008,Graze,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Macropodidae,Macropus,fuliginosus,,"Western Gray Kangaroo, Kangaroo Island Western Grey Kangaroo, Western Grey Kangaroo",4.342,22000,59,valid,extant,, ,LC,2008,Graze,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Macropodidae,Macropus,giganteus,,Eastern Grey Kangaroo,4.413,25875,59,valid,extant,, ,LC,2008,Graze,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Macropodidae,Macropus,irma,,"Western Brush Wallaby, Kwoora, Western Bush Wallaby",3.903,8000,59,valid,extant,, ,LC,2008,Graze,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Macropodidae,Macropus,parma,,Parma Wallaby,3.653,4500,59,valid,extant,Future2, ,NT,2008,Graze,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Macropodidae,Macropus,parryi,,Whiptail Wallaby,4.13,13500,59,valid,extant,, ,LC,2008,Graze,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Macropodidae,Macropus,robustus,,"Common Wallaroo, Euro, Barrow Island Euro, Hill Wallaroo",4.328,21262.5,59,valid,extant,, ,LC,2008,Graze,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Macropodidae,Macropus,rufogriseus,,"Red-necked Wallaby, Bennett's Wallaby",4.227,16850,59,valid,extant,, ,LC,2008,Graze,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Macropodidae,Macropus,rufus,,Red Kangaroo,4.665,46250,59,valid,extant,, ,LC,2008,Graze,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Macropodidae,Onychogalea,fraenata,,"Bridled Nailtail Wallaby, Merrin, Bridled Wallaby, Bridled Nail-tailed Wallaby",3.74,5500,59,valid,extant,Future , ,VU,2016,Graze/browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Macropodidae,Onychogalea,unguifera,,"Northern Nailtail Wallaby, Northern Nail-tailed Wallaby",3.823,6650,59,valid,extant,, ,LC,2008,Browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Macropodidae,Petrogale,assimilis,,Allied Rock Wallaby,3.653,4500,59,valid,extant,, ,LC,2008,Graze,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Macropodidae,Petrogale,brachyotis,,Short-eared Rock Wallaby,3.607,4050,59,valid,extant,, ,LC,2008,Graze,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Macropodidae,Petrogale,burbidgei,,Monjon,3.1,1258,59,valid,extant,Future2, ,NT,2008,Graze,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Macropodidae,Petrogale,concinna,,Nabarlek,3.146,1400,59,valid,extant,Future,,EN,2016,Graze/browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Macropodidae,Petrogale,godmani,,Godman's Rock Wallaby,3.677,4750,59,valid,extant,Future2, ,NT,2016,Graze,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Macropodidae,Petrogale,inornata,,Unadorned Rock Wallaby,3.663,4600,59,valid,extant,, ,LC,2008,Graze,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Macropodidae,Petrogale,lateralis,,"Black-footed Rock Wallaby, Black-flanked Wallaby, Warru",3.665,4625,59,valid,extant,Future , ,VU,2016,Graze/browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Macropodidae,Petrogale,penicillata,,"Brush-tailed Rock Wallaby, Brush-tailed Rock-wallaby",3.851,7100,59,valid,extant,Future , ,VU,2016,Graze,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Macropodidae,Petrogale,persephone,,Proserpine Rock Wallaby,3.792,6200,59,valid,extant,Future,,EN,2008,Graze,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Macropodidae,Petrogale,rothschildi,,Rothschild's Rock Wallaby,3.531,3400,59,valid,extant,, ,LC,2008,Graze,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Macropodidae,Petrogale,xanthopus,,"Yellow-footed Rock Wallaby, Ring-tailed Rock Wallaby",3.929,8500,59,valid,extant,Future2, ,NT,2008,Graze,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Macropodidae,Setonix,brachyurus,,Quokka,3.512,3250,59,valid,extant,Future , ,VU,2008,Browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Macropodidae,Thylogale,billardierii,,"Tasmanian Pademelon, Red-bellied Pademelon",3.736,5450,59,valid,extant,, ,LC,2008,Graze,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Macropodidae,Thylogale,stigmatica,,Red-legged Pademelon,3.663,4600,59,valid,extant,, ,LC,2008,Browse/graze,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Macropodidae,Thylogale,thetis,,Red-necked Pademelon,3.732,5400,59,valid,extant,, ,LC,2008,Graze/browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Macropodidae,Wallabia,bicolor,,Swamp Wallaby,4.176,15000,59,valid,extant,, ,LC,2008,Browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Petauridae,Dactylopsila,trivirgata,,Striped Possum,2.626,423,59,valid,extant,, ,LC,2008,Ginsect,t4,arboreal,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Petauridae,Gymnobelideus,leadbeateri,,Leadbeater's Possum,2.104,127,59,valid,extant,Future,,CR,2016,Ginsect/frug,t4,arboreal,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Petauridae,Petaurus,australis,,Yellow-bellied Glider,2.76,575,59,valid,extant,Future2, ,NT,2016,Frug,t4,arboreal,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Petauridae,Petaurus,breviceps,,Sugar Glider,2.106,127.5,59,valid,extant,, ,LC,2008,Frug/ginsect,t4,arboreal,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Petauridae,Petaurus,gracilis,,Mahogany Glider,2.548,353,59,valid,extant,Future,,EN,2008,Frug/ginsect,t4,arboreal,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Petauridae,Petaurus,norfolcensis,,Squirrel Glider,2.362,230,59,valid,extant,, ,LC,2008,Frug/ginsect,t4,arboreal,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Phalangeridae,Phalanger,orientalis,,"Northern Common Cuscus, Common Phalanger, Grey Cuscus",3.267,1850,59,valid,extant,, ,LC,2008,Frug/browse,t4,arboreal,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Phalangeridae,Spilocuscus,maculatus,,"Common Spotted Cuscus, Spotted Phalanger, Short-tailed Spotted Cuscus",3.806,6400,59,valid,extant,, ,LC,2008,Browse,t4,arboreal,Unchanged taxonomy.,,,
AUS,N Northern Territory_ NE Western Australia,Diprotodontia,Phalangeridae,Trichosurus,arnhemensis, , ,3.114,1300,75,,extant,, , , ,Browse/frug,same as congeners,arboreal,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Phalangeridae,Trichosurus,caninus,,"Short-eared Brushtail Possum, Mountain Brushtail Possum",3.544,3500,59,valid,extant,, ,LC,2008,Browse/frug,t4,arboreal,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Phalangeridae,Trichosurus,vulpecula,,"Common Brushtail Possum, Silver-gray Brushtail Possum",3.423,2650,59,valid,extant,, ,LC,2008,Browse/frug,t4,arboreal,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Phalangeridae,Wyulda,squamicaudata,,"Scaly-tailed Possum, Yilangal, Ilangurra ",3.224,1675,59,valid,extant,Future2, ,NT,2016,Frug/browse,t4,arboreal,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Phascolarctidae,Phascolarctos,cinereus,Lipurus cinereus,Koala,4.011,10250,59,valid,extant,Future , ,VU,2016,Browse,t4,arboreal,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Potoroidae,Aepyprymnus,rufescens,,"Rufous Bettong, Rufous Rat-kangaroo",3.512,3250,59,valid,extant,, ,LC,2008,Browse,same as family,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Potoroidae,Bettongia,gaimardi,Kangurus gaimardi,"Tasmanian Bettong, Tasmanian Rat Kangaroo, Southern Bettong, Eastern Bettong, Gaimard's Bettong",3.22,1660,59,valid,extant,Future2, ,NT,2016,Browse/frug,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Potoroidae,Bettongia,lesueur,,"Burrowing Bettong, Lesueur's Rat Kangaroo, Burrowing Rat-kangaroo, Lesueur's Bettong, Boodie",3.176,1500,59,valid,extant,Future2, ,NT,2008,Browse/frug,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Potoroidae,Bettongia,penicillata,,"Woylie, Brush-tailed Bettong, Brush-tailed Rat-kangaroo",3.114,1300,59,valid,extant,Future,,CR,2008,Browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Potoroidae,Hypsiprymnodon,moschatus,,Musky Rat Kangaroo,2.716,520,59,valid,extant,, ,LC,2008,Browse/frug,t4,terr,Genus and species name match. Likely taxonomy is DIPROTODONTIA Hypsiprymnodontidae Hypsiprymnodon moschatus,,,
AUS,,Diprotodontia,Potoroidae,Potorous,longipes,,Long-footed Potoroo,3.279,1900,59,valid,extant,Future , ,VU,2016,Browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Potoroidae,Potorous,tridactylus,,Long-nosed Potoroo,3.041,1100,59,valid,extant,Future2, ,NT,2016,Browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Psuedocheiridae,Hemibelideus,lemuroides,,Lemuroid Ringtail Possum,2.979,952.5,59,valid,extant,Future2, ,NT,2008,Browse,t4,arboreal,Genus and species name match. Likely taxonomy is DIPROTODONTIA Pseudocheiridae Hemibelideus lemuroides,,,
AUS,,Diprotodontia,Psuedocheiridae,Petauroides,volans,Didelphis volans,"Greater Glider, Greater Gliding Possum",3.114,1300,59,valid,extant,Future , ,VU,2016,Browse,t4,arboreal,Genus and species name match. Likely taxonomy is DIPROTODONTIA Pseudocheiridae Petauroides volans,,,
AUS,,Diprotodontia,Psuedocheiridae,Petropseudes,dahli,,"Rock Ringtail Possum, Rock Possum",3.215,1640,59,valid,extant,, ,LC,2008,Frug/browse,t4,arboreal,Genus and species name match. Likely taxonomy is DIPROTODONTIA Pseudocheiridae Petropseudes dahli,,,
AUS,,Diprotodontia,Psuedocheiridae,Pseudocheirus,peregrinus,,"Common Ringtail Possum, Common Ring-tailed Possum, Queensland Ringtail",2.954,900,59,valid,extant,, ,LC,2008,Browse,t4,arboreal,Genus and species name match. Likely taxonomy is DIPROTODONTIA Pseudocheiridae Pseudocheirus peregrinus,,,
AUS,,Diprotodontia,Psuedocheiridae,Pseudochirops,archeri,,Green Ringtail Possum,3.038,1091.5,59,valid,extant,, ,LC,2008,Browse,t4,arboreal,Genus and species name match. Likely taxonomy is DIPROTODONTIA Pseudocheiridae Pseudochirops archeri,,,
AUS,,Diprotodontia,Psuedocheiridae,Pseudochirulus,herbertensis,,"Herbert River Ringtail Possum, Herbert River Ringtail",3.047,1115,59,valid,extant,, ,LC,2008,Browse,t4,arboreal,Genus level change. ,synonym; Pseudocheirus is now Pseudochirulus,Catalogue of life .org,
AUS,,Diprotodontia,Tarsipedidae,Tarsipes,rostratus,,Honey Possum,0.954,9,59,valid,extant,, ,LC,2008,Frug,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Vombatidae,Lasiorhinus,krefftii,,"Northern Hairy-nosed Wombat, Queensland Hairy-nosed Wombat",3.462,2900,59,valid,extant,Future,,CR,2008,Graze,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Vombatidae,Lasiorhinus,latifrons,,Southern Hairy-nosed Wombat,4.407,25500,59,valid,extant,Future2, ,NT,2016,Graze,t4,terr,Unchanged taxonomy.,,,
AUS,,Diprotodontia,Vombatidae,Vombatus,ursinus,,"Common Wombat, Coarse-haired Wombat",4.415,26000,59,valid,extant,, ,LC,2008,Graze,t4,terr,Unchanged taxonomy.,,,
AUS,,Lagomorpha,Leporidae,Lepus,capensis,,"Cape Hare, Desert Hare, Arabian Hare, Brown Hare",3.602,4000,59,valid,extant,, ,LC,2008,NA,NA,NA,Unchanged taxonomy.,,,
AUS,,Monotremata,Ornithorhynchidae,Ornithorhynchus,anatinus,Platypus anatinus,"Platypus, Duck-billed Platypus",3.172,1484.25,59,valid,extant,Future2, ,NT,2016,Ginsect,t4,aquatic,Unchanged taxonomy.,,,
AUS,,Monotremata,Tachyglossidae,Tachyglossus,aculeatus,,"Short-beaked Echidna, Kangaroo Island Echidna",3.653,4500,59,valid,extant,, ,LC,2008,Ginsect,t4,terr,Unchanged taxonomy.,,,
AUS,NW Australia,Notoryctemorphia,Notoryctidae,Notoryctes,caurinus,,"Kakarratul, Northwestern Marsupial Mole, Northern Marsupial Mole",1.531,34,228,valid,extant,, ,LC,2016,Ginsect,same as congeners,terr- fossorial,Unchanged taxonomy.,,,
AUS,,Notoryctemorphia,Notoryctidae,Notoryctes,typhlops,Psammoryctes typhlops,"Itjaritjari, Southern Marsupial Mole, Marsupial Mole",1.74,55,59,valid,extant,, ,LC,2016,Ginsect,t4,terr- fossorial,Unchanged taxonomy.,,,
AUS,,Peramelemorphia,Peramelidae,Echymipera,rufescens,,Long-nosed Echymipera,3.041,1100,59,valid,extant,, ,LC,2008,Ginsect/frug,t4,terr,Genus and species name match. Likely taxonomy is PERAMELEMORPHIA Peramelidae Echymipera rufescens,Family name changed from Peroryctidae to Peramelidae,MSW3,
AUS,,Peramelemorphia,Peramelidae,Isoodon,auratus,,Golden Bandicoot,2.628,425,59,valid,extant,Future , ,VU,2008,ginsect/browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Peramelemorphia,Peramelidae,Isoodon,macrourus,,Northern Brown Bandicoot,3.204,1600,59,valid,extant,, ,LC,2008,ginsect/browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Peramelemorphia,Peramelidae,Isoodon,obesulus,,"Southern Brown Bandicoot, Nuyts Southern Brown Bandicoot, Quenda",2.889,775,59,valid,extant,, ,LC,2008,Ginsect,t4,terr,Unchanged taxonomy.,,,
AUS,,Peramelemorphia,Peramelidae,Perameles,bougainville,,"Western Barred Bandicoot, Barred Bandicoot, Mal, Nymal , Long-nosed Bandicoot",2.354,226,59,valid,extant,Future , ,VU,2016,Ginsect,t4,terr,Unchanged taxonomy.,,,
AUS,,Peramelemorphia,Peramelidae,Perameles,gunnii,,Eastern Barred Bandicoot,2.94,870,59,valid,extant,Future2, ,NT,2008,ginsect/browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Peramelemorphia,Peramelidae,Perameles,nasuta,,Long-nosed Bandicoot,2.989,975,59,valid,extant,, ,LC,2008,ginsect/browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Peramelemorphia,Thylacomyidae,Macrotis,lagotis,,"Bilby, Greater Rabbit-eared Bandicoot, Greater Bilby, Dalgyte",3.13,1350,59,valid,extant,Future , ,VU,2008,Ginsect/frug,t4,terr,Genus and species name match. Likely taxonomy is PERAMELEMORPHIA Thylacomyidae Macrotis lagotis,Family name changed from Peramelidae to Thylacomuidae,MSW3,
AUS,,Rodentia,Muridae,Conilurus,penicillatus,,"Brush-tailed Rabbit-rat, Brush-tailed Tree-rat",2.186,153.5,59,valid,extant,Future , ,VU,2016,Browse/frug,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Hydromys,chrysogaster,,"Common Water Rat, Golden-bellied Water Rat",2.782,606,59,valid,extant,, ,LC,2008,Ginsect/carn,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Leggadina,forresti,,"Central Short-tailed Mouse, Forrest's Mouse",1.301,20,59,valid,extant,, ,LC,2008,frug/ginsect/browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Leggadina,lakedownensis,,"Northern Short-tailed Mouse, Lakeland Downs Mouse",1.243,17.5,59,valid,extant,, ,LC,2008,Frug,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Leporillus,conditor,,"Greater Stick-nest Rat, House-building Rat",2.544,350,59,valid,extant,Future , ,VU,2008,Browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Mastacomys,fuscus,Pseudomys fuscus  ,"Broad-toothed Rat, Broad-toothed Mouse",2.086,122,59,valid,extant,Future2, ,NT,2008,Frug,same as congeners,terr,Genus level change. ,synonym; Pseudomys is now Mastacomys,IUCN redlist,
AUS,,Rodentia,Muridae,Melomys,burtoni,,"Grassland Melomys, Grassland Mosaic-tailed Rat",1.836,68.5,59,valid,extant,, ,LC,2008,Browse/frug,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Melomys,capensis,,"Cape York Melomys, Cape York Mosaic-tailed Rat",1.845,70,59,valid,extant,, ,LC,2016,Browse/frug,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Melomys,cervinipes,,"Fawn-footed Melomys, Fawn-footed Mosaic-tailed Rat",1.892,78,59,valid,extant,, ,LC,2008,Browse/frug,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Melomys,rubicola,,"Bramble Cay Melomys, Bramble Cay Mosaic-tailed Rat",2,100,59,valid,extant,Future,,CR,2008,Browse/frug,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Mesembriomys,gouldii,,Black-footed Tree-rat,2.855,716.5,59,valid,extant,Future2, ,NT,2008,Frug,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Mesembriomys,macrurus,,Golden-backed Tree-rat,2.427,267,59,valid,extant,, ,LC,2008,Frug/ginsect,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Notomys,alexis,,"Spinifex Hopping Mouse, Spinefex Hopping Mouse",1.544,35,59,valid,extant,, ,LC,2008,Frug/browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Notomys,aquilo,,Northern Hopping-mouse,1.591,39,59,valid,extant,Future,,EN,2008,Frug/browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Notomys,cervinus,,Fawn Hopping-mouse,1.544,35,59,valid,extant,Future , ,VU,2008,Frug/browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Notomys,fuscus,,Dusky Hopping-mouse,1.544,35,59,valid,extant,Future , ,VU,2008,Frug/browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Notomys,mitchellii,,Mitchell's Hopping Mouse,1.716,52,59,valid,extant,, ,LC,2008,Frug/browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Pogonomys,macrourus,,Chestnut Tree Mouse,1.799,63,59,valid,extant,, ,LC,2008,Browse/frug,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Pseudomys,albocinereus,,"Ash-grey Mouse, Ash-gray Mouse",1.484,30.5,59,valid,extant,, ,LC,2008,browse/ginsect,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Pseudomys,apodemoides,,Silky Mouse,1.301,20,59,valid,extant,, ,LC,2008,Frug,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Pseudomys,australis,,Plains Mouse,1.813,65,59,valid,extant,Future , ,VU,2008,Frug,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Pseudomys,bolami,,Bolam's Mouse,1.19,15.5,59,valid,extant,, ,LC,2008,Frug,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Pseudomys,chapmani,,"Western Pebble Mouse, Western Pebble-mound Mouse, Pilbara Pebble Mouse",1.079,12,59,valid,extant,, ,LC,2008,Frug,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Pseudomys,delicatulus,,"Delicate Mouse, Little Native Mouse",1.041,11,59,valid,extant,, ,LC,2008,Frug,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Pseudomys,desertor,,"Desert Mouse, Brown Desert Mouse",1.398,25,59,valid,extant,, ,LC,2008,Browse,t4,terr,Unchanged taxonomy.,,,
AUS,Western Australia,Rodentia,Muridae,Pseudomys,fieldi,Pseudomys praeconis  ,"Djoongari, Shark Bay Mouse, Alice Springs Mouse",1.653,45,60,valid,extant,Future , ,VU,2008,Frug,same as congeners,terr,Species name change. ,"synonym; was P. praeconis, now is P. fieldi",MSW3,
AUS,,Rodentia,Muridae,Pseudomys,fieldi,Pseudomys praeconis  ,"Djoongari, Shark Bay Mouse, Alice Springs Mouse",1.653,45,59,valid,extant,Future , ,VU,2008,Frug,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Pseudomys,fumeus,,Smoky Mouse,1.845,70,59,valid,extant,Future,,EN,2008,Frug/browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Pseudomys,gracilicaudatus,,Eastern Chestnut Mouse,1.874,74.75,59,valid,extant,, ,LC,2008,Frug/browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Pseudomys,hermannsburgensis,,Sandy Inland Mouse,1.079,12,59,valid,extant,, ,LC,2008,frug/browse/ginsect,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Pseudomys,higginsi,,Long-tailed Mouse,1.826,67,59,valid,extant,, ,LC,2016,Browse/frug/ginsect,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Pseudomys,johnsoni,Pseudomys laborifex  ,"Central Pebble Mouse, Central Pebble-mound Mouse",1.079,12,59,valid,extant,, ,LC,2008,Frug/browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Pseudomys,laborifex, , ,1.079,12,59,,extant,, , , ,Frug/browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Pseudomys,nanus,,Western Chestnut Mouse,1.531,34,59,valid,extant,, ,LC,2008,Graze/browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Pseudomys,novaehollandiae,,"New Holland Mouse, Pookila ",1.301,20,59,valid,extant,Future , ,VU,2008,Frug/ginsect,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Pseudomys,occidentalis,,Western Mouse,1.531,34,59,valid,extant,, ,LC,2008,Browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Pseudomys,oralis,,"Hastings River Mouse, Koontoo ",1.978,95,59,valid,extant,Future , ,VU,2008,Frug,t4,terr,Unchanged taxonomy.,,,
AUS,Queensland,Rodentia,Muridae,Pseudomys,patrius,,"Eastern Pebble Mouse, Country Mouse, Queensland Pebble-mound Mouse",-999,-999,-999,valid,extant,, ,LC,2008,,,,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Pseudomys,pilligaensis,,Pilliga Mouse,1.041,11,59,valid,extant,, ,DD,2016,Frug,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Pseudomys,shortridgei,,"Heath Mouse, Shortridge's Native Mouse",1.845,70,59,valid,extant,Future2, ,NT,2008,Frug,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Rattus,colletti,,Dusky Rat,1.785,61,59,valid,extant,, ,LC,2016,Browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Rattus,exulans,,Polynesian Rat,1.602,40,59,valid,extant,, ,LC,2008,Frug/browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Rattus,fuscipes,,Bush Rat,2.124,133,59,valid,extant,, ,LC,2008,ginsect/browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Rattus,leucopus,,Cape York Rat,2.121,132,59,valid,extant,, ,LC,2008,Ginsect/frug,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Rattus,lutreolus,,Australian Swamp Rat,2.025,106,59,valid,extant,, ,LC,2008,Browse/frug,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Rattus,sordidus,,"Canefield Rat, Dusky Field Rat",2.197,157.5,59,valid,extant,, ,LC,2008,Browse/frug/ginsect,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Rattus,tunneyi,,Pale Field Rat,2.093,124,59,valid,extant,, ,LC,2008,Browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Rattus,villosissimus,,Long-haired Rat,2.127,134,59,valid,extant,, ,LC,2008,Frug/browse,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Uromys,caudimaculatus,,"White-tailed Giant Rat, Mottled-tailed Giant Rat, Giant White-tailed Rat",2.81,646,59,valid,extant,, ,LC,2008,Frug,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Uromys,hadrourus,,"Pygmy White-tailed Rat, Masked White-tailed Rat, Thornton Peak Melomys",2.288,194,59,valid,extant,Future2, ,NT,2016,Frug/ginsect,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Xeromys,myoides,,"Water Mouse, False Water-rat",1.613,41,59,valid,extant,Future , ,VU,2008,Ginsect,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Zyzomys,argurus,,"Common Rock Rat, Silver-tailed Rock Rat",1.556,36,59,valid,extant,, ,LC,2008,Browse/frug,t4,terr,Unchanged taxonomy.,,,
AUS,,Rodentia,Muridae,Zyzomys,maini,,"Arnhem Rock-rat, Arnhem Land Rock Rat",1.973,94,59,valid,extant,Future2, ,NT,2008,Frug,t4,terr,Unchanged taxonomy.,,,
